Donor_Name,Pi_Name,Acceptor_Name,Donor_SMILES,Pi_SMILES,Acceptor_SMILES,SMILES,Source_Class,Anchoring_Group,Predicted_Abs_Max_nm,Predicted_PCE_Percent
Chrysin_inspired,Thienothiophene,Barbituric_acid,O=c1cc(-c2ccccc2)oc2cc(O)c([At])cc21,[I]c1cc2c(s1)scc2[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2csc3sc(-c4cc5c(=O)cc(-c6ccccc6)oc5cc4O)cc23)C(=O)N1,Natural-derived,,406.07998468718654,7.3537000000000035
Alizarin_inspired,Pyrrole_N-methyl,Cyanoacrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]c1ccn(C)c1[Br],[Cl]C=C(C#N)C(=O)O,Cn1ccc(-c2c(O)c(O)cc3c2C(=O)c2ccccc2C3=O)c1C=C(C#N)C(=O)O,Natural-derived,cyanoacrylate,437.2073087394135,7.349050000000005
Petunidin_inspired,Thienothiophene,Benzoic_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1cc2c(s1)scc2[Br],[Cl]c1ccc(C(=O)O)cc1,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2cc3c(-c4ccc(C(=O)O)cc4)csc3s2)cc(O)c1O,Natural-derived,carboxylic_acid,410.2121189001066,7.3434
Demethoxycurcumin_inspired,Benzothiadiazole,Acrylic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1ccc2nsnc2c1[Br],[Cl]C=CC(=O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2ccc3nsnc3c2C=CC(=O)O)cc1O,Natural-derived,carboxylic_acid,406.05095136464007,7.341850000000002
Myricetin_inspired,Benzene,Rhodanine-3-acetic_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc([Br])cc1,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2ccc(-c3cc4c(=O)c(O)c(-c5cc(O)c(O)c(O)c5)oc4cc3O)cc2)C1=O,Natural-derived,carboxylic_acid,400.51583798369,7.3356
Bisdemethoxycurcumin_inspired,Furan,Cyanoacrylic_acid,O=C(/C=C/c1ccc(O)cc1)/C=C/c2ccc(O)c([At])c2,[I]c1ccoc1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1occc1-c1cc(C=CC(=O)C=Cc2ccc(O)cc2)ccc1O)C(=O)O,Natural-derived,cyanoacrylate,401.1155794799928,7.334800000000001
Plumbagin_inspired,Bithiophene,Acrylic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=CC(=O)O,CC1=C(c2ccsc2-c2cc(C=CC(=O)O)cs2)C(=O)c2cccc(O)c2C1=O,Natural-derived,carboxylic_acid,451.29429473037203,7.334500000000003
Purpurin_inspired,Pyrrole_N-methyl,Cyanoacrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccn(C)c1[Br],[Cl]C=C(C#N)C(=O)O,Cn1ccc(-c2c(O)c(O)c(O)c3c2C(=O)c2ccccc2C3=O)c1C=C(C#N)C(=O)O,Natural-derived,cyanoacrylate,438.0182659824532,7.330850000000003
Bisdemethoxycurcumin_inspired,Ethyne,Acrylic_acid,O=C(/C=C/c1ccc(O)cc1)/C=C/c2ccc(O)c([At])c2,[I]C#C[Br],[Cl]C=CC(=O)O,O=C(O)C=CC#Cc1cc(C=CC(=O)C=Cc2ccc(O)cc2)ccc1O,Natural-derived,carboxylic_acid,445.2234902539421,7.330100000000001
Pelargonidin_inspired,Ethene,Cyanoacrylic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]/C=C/[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=CC=Cc1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)cc1)C(=O)O,Natural-derived,cyanoacrylate,416.8723493114779,7.326700000000001
Bisdemethoxycurcumin_inspired,Benzothiadiazole,Barbituric_acid,O=C(/C=C/c1ccc(O)cc1)/C=C/c2ccc(O)c([At])c2,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C(C=Cc1ccc(O)cc1)C=Cc1ccc(O)c(-c2ccc3nsnc3c2C=C2C(=O)NC(=O)NC2=O)c1,Natural-derived,,410.38341025821296,7.326150000000004
Alizarin_inspired,Furan,Cyanoacrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]c1ccoc1[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1occc1-c1c(O)c(O)cc2c1C(=O)c1ccccc1C2=O)C(=O)O,Natural-derived,cyanoacrylate,432.8306967960758,7.316450000000006
Apigenin_inspired,Furan,Rhodanine-3-acetic_acid,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccoc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2occc2-c2cc3c(=O)cc(-c4ccc(O)cc4)oc3cc2O)C1=O,Natural-derived,carboxylic_acid,406.6047537812299,7.3164000000000025
Bisdemethoxycurcumin_inspired,Pyrrole_N-methyl,Cyanoacrylic_acid,O=C(/C=C/c1ccc(O)cc1)/C=C/c2ccc(O)c([At])c2,[I]c1ccn(C)c1[Br],[Cl]C=C(C#N)C(=O)O,Cn1ccc(-c2cc(C=CC(=O)C=Cc3ccc(O)cc3)ccc2O)c1C=C(C#N)C(=O)O,Natural-derived,cyanoacrylate,405.90017708764805,7.315450000000001
Demethoxycurcumin_inspired,Ethyne,Acrylic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]C#C[Br],[Cl]C=CC(=O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(C#CC=CC(=O)O)cc1O,Natural-derived,carboxylic_acid,461.65597898934146,7.313900000000001
Quercetin_inspired,Ethyne,Acrylic_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]C#C[Br],[Cl]C=CC(=O)O,O=C(O)C=CC#Cc1cc2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2cc1O,Natural-derived,carboxylic_acid,408.2676947478118,7.307150000000002
Chrysin_inspired,Furan,Phosphonic_acid,O=c1cc(-c2ccccc2)oc2cc(O)c([At])cc21,[I]c1ccoc1[Br],[Cl]C=CP(=O)(O)O,O=c1cc(-c2ccccc2)oc2cc(O)c(-c3ccoc3C=CP(=O)(O)O)cc12,Natural-derived,phosphonic_acid,402.82183923438765,7.305700000000001
Plumbagin_inspired,Furan,Cyanoacrylic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccoc1[Br],[Cl]C=C(C#N)C(=O)O,CC1=C(c2ccoc2C=C(C#N)C(=O)O)C(=O)c2cccc(O)c2C1=O,Natural-derived,cyanoacrylate,419.9141811075881,7.3049000000000035
Curcumin_inspired,Ethene,Cyanoacrylic_acid,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])ccc1O,[I]/C=C/[Br],[Cl]C=C(C#N)C(=O)O,COc1cc(C=CC(=O)C=Cc2cc(OC)c(O)cc2C=CC=C(C#N)C(=O)O)ccc1O,Natural-derived,cyanoacrylate,459.40724462967114,7.304150000000001
Apigenin_inspired,Thiophene,Phosphonic_acid,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccsc1[Br],[Cl]C=CP(=O)(O)O,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(-c3ccsc3C=CP(=O)(O)O)cc12,Natural-derived,phosphonic_acid,405.87456007810346,7.302850000000002
Bisdemethoxycurcumin_inspired,Thienothiophene,Barbituric_acid,O=C(/C=C/c1ccc(O)cc1)/C=C/c2ccc(O)c([At])c2,[I]c1cc2c(s1)scc2[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C(C=Cc1ccc(O)cc1)C=Cc1ccc(O)c(-c2cc3c(C=C4C(=O)NC(=O)NC4=O)csc3s2)c1,Natural-derived,,401.7872523491073,7.297850000000004
Delphinidin_inspired,Ethyne,Barbituric_acid,Oc1c(O)c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]C#C[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=CC#Cc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)C(=O)N1,Natural-derived,,406.0726885511924,7.29715
Apigenin_inspired,Thiophene,Rhodanine-3-acetic_acid,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccsc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2sccc2-c2cc3c(=O)cc(-c4ccc(O)cc4)oc3cc2O)C1=O,Natural-derived,carboxylic_acid,407.0566241895108,7.295800000000002
Myricetin_inspired,Ethyne,Acrylic_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]C#C[Br],[Cl]C=CC(=O)O,O=C(O)C=CC#Cc1cc2c(=O)c(O)c(-c3cc(O)c(O)c(O)c3)oc2cc1O,Natural-derived,carboxylic_acid,407.4923069277631,7.2928500000000005
Curcumin_inspired,Thienothiophene,Rhodanine-3-acetic_acid,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])ccc1O,[I]c1cc2c(s1)scc2[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(C=CC(=O)C=Cc2cc(OC)c(O)cc2-c2cc3c(C=C4SC(=O)N(CC(=O)O)C4=O)csc3s2)ccc1O,Natural-derived,carboxylic_acid,414.48031381111025,7.289800000000002
Petunidin_inspired,Ethene,Acrylic_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]/C=C/[Br],[Cl]C=CC(=O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2C=CC=CC(=O)O)cc(O)c1O,Natural-derived,carboxylic_acid,420.6805516397072,7.282550000000001
Quercetin_inspired,Ethene,Acrylic_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]/C=C/[Br],[Cl]C=CC(=O)O,O=C(O)C=CC=Cc1cc2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2cc1O,Natural-derived,carboxylic_acid,408.4887984188123,7.281650000000002
Pelargonidin_inspired,Benzene,Barbituric_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccc([Br])cc1,O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2ccc(-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)cc2)C(=O)N1,Natural-derived,,409.2179754198294,7.276400000000003
Chrysin_inspired,Thienothiophene,Rhodanine-3-acetic_acid,O=c1cc(-c2ccccc2)oc2cc(O)c([At])cc21,[I]c1cc2c(s1)scc2[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2csc3sc(-c4cc5c(=O)cc(-c6ccccc6)oc5cc4O)cc23)C1=O,Natural-derived,carboxylic_acid,404.23132546981805,7.2760500000000015
Plumbagin_inspired,Benzothiadiazole,Acrylic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccc2nsnc2c1[Br],[Cl]C=CC(=O)O,CC1=C(c2ccc3nsnc3c2C=CC(=O)O)C(=O)c2cccc(O)c2C1=O,Natural-derived,carboxylic_acid,430.32672891655767,7.275200000000003
Lawsone_inspired,Benzothiadiazole,Acrylic_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1ccc2nsnc2c1[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1c(C2=C(O)C(=O)c3ccccc3C2=O)ccc2nsnc12,Natural-derived,carboxylic_acid,423.9605537311158,7.271750000000004
Pelargonidin_inspired,Bithiophene,Benzoic_acid,Oc1ccc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(-c2csc(-c3sccc3-c3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)c2)cc1,Natural-derived,carboxylic_acid,406.3732166981084,7.271200000000001
Plumbagin_inspired,Thienothiophene,Acrylic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1cc2c(s1)scc2[Br],[Cl]C=CC(=O)O,CC1=C(c2cc3c(C=CC(=O)O)csc3s2)C(=O)c2cccc(O)c2C1=O,Natural-derived,carboxylic_acid,433.8627410121532,7.269300000000004
Quercetin_inspired,Ethyne,Barbituric_acid,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]C#C[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=CC#Cc2cc3c(=O)c(O)c(-c4ccc(O)c(O)c4)oc3cc2O)C(=O)N1,Natural-derived,,415.5721941234214,7.2626500000000025
Demethoxycurcumin_inspired,Thienothiophene,Barbituric_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1cc2c(s1)scc2[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2cc3c(C=C4C(=O)NC(=O)NC4=O)csc3s2)cc1O,Natural-derived,,406.7406926941151,7.2625500000000045
Alizarin_inspired,Bithiophene,Rhodanine-3-acetic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]c1ccsc1-c2cc([Br])cs2,O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2csc(-c3sccc3-c3c(O)c(O)cc4c3C(=O)c3ccccc3C4=O)c2)C1=O,Natural-derived,carboxylic_acid,469.62942191835856,7.262300000000002
Coumarin,Bithiophene,Cyanoacrylic_acid,O=C1Oc2ccc([At])cc2C=C1,[I]c1ccsc1-c2cc([Br])cs2,[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1csc(-c2sccc2-c2ccc3oc(=O)ccc3c2)c1)C(=O)O,Natural-derived,cyanoacrylate,406.55954521630053,7.259100000000002
Malvidin_inspired,Bithiophene,Benzoic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccsc1-c2cc([Br])cs2,[Cl]c1ccc(C(=O)O)cc1,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccsc2-c2cc(-c3ccc(C(=O)O)cc3)cs2)cc(OC)c1O,Natural-derived,carboxylic_acid,418.20784892904294,7.2587
Myricetin_inspired,Benzene,Barbituric_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc([Br])cc1,O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2ccc(-c3cc4c(=O)c(O)c(-c5cc(O)c(O)c(O)c5)oc4cc3O)cc2)C(=O)N1,Natural-derived,,406.042120863116,7.249950000000004
Alizarin_inspired,Thienothiophene,Phosphonic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)cc31,[I]c1cc2c(s1)scc2[Br],[Cl]C=CP(=O)(O)O,O=C1c2ccccc2C(=O)c2c1cc(O)c(O)c2-c1cc2c(C=CP(=O)(O)O)csc2s1,Natural-derived,phosphonic_acid,442.86020903678485,7.249200000000003
Delphinidin_inspired,Ethene,Benzoic_acid,Oc1c(O)c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]/C=C/[Br],[Cl]c1ccc(C(=O)O)cc1,O=C(O)c1ccc(C=Cc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)cc1,Natural-derived,carboxylic_acid,404.8648180054434,7.247600000000002
Chrysin_inspired,Pyrrole_N-methyl,Rhodanine-3-acetic_acid,O=c1cc(-c2ccccc2)oc2cc(O)c([At])cc21,[I]c1ccn(C)c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,Cn1ccc(-c2cc3c(=O)cc(-c4ccccc4)oc3cc2O)c1C=C1SC(=O)N(CC(=O)O)C1=O,Natural-derived,carboxylic_acid,401.34733231804114,7.246650000000002
Demethoxycurcumin_inspired,Benzothiadiazole,Phosphonic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1ccc2nsnc2c1[Br],[Cl]C=CP(=O)(O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2ccc3nsnc3c2C=CP(=O)(O)O)cc1O,Natural-derived,phosphonic_acid,405.403858274148,7.244650000000003
Demethoxycurcumin_inspired,Thiophene,Cyanoacrylic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1ccsc1[Br],[Cl]C=C(C#N)C(=O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2ccsc2C=C(C#N)C(=O)O)cc1O,Natural-derived,cyanoacrylate,407.9428731698708,7.243350000000003
Curcumin_inspired,Ethene,Phosphonic_acid,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])ccc1O,[I]/C=C/[Br],[Cl]C=CP(=O)(O)O,COc1cc(C=CC(=O)C=Cc2cc(OC)c(O)cc2C=CC=CP(=O)(O)O)ccc1O,Natural-derived,phosphonic_acid,456.295871505261,7.24295
Chrysin_inspired,Thienothiophene,Phosphonic_acid,O=c1cc(-c2ccccc2)oc2cc(O)c([At])cc21,[I]c1cc2c(s1)scc2[Br],[Cl]C=CP(=O)(O)O,O=c1cc(-c2ccccc2)oc2cc(O)c(-c3cc4c(C=CP(=O)(O)O)csc4s3)cc12,Natural-derived,phosphonic_acid,408.31942241982665,7.2383500000000005
Apigenin_inspired,Thiophene,Barbituric_acid,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccsc1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2sccc2-c2cc3c(=O)cc(-c4ccc(O)cc4)oc3cc2O)C(=O)N1,Natural-derived,,409.1491024938158,7.238150000000004
Bisdemethoxycurcumin_inspired,Ethyne,Phosphonic_acid,O=C(/C=C/c1ccc(O)cc1)/C=C/c2ccc(O)c([At])c2,[I]C#C[Br],[Cl]C=CP(=O)(O)O,O=C(C=Cc1ccc(O)cc1)C=Cc1ccc(O)c(C#CC=CP(=O)(O)O)c1,Natural-derived,phosphonic_acid,452.94532180204726,7.2326
Plumbagin_inspired,Benzothiadiazole,Rhodanine-3-acetic_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccc2nsnc2c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,CC1=C(c2ccc3nsnc3c2C=C2SC(=O)N(CC(=O)O)C2=O)C(=O)c2cccc(O)c2C1=O,Natural-derived,carboxylic_acid,475.631749854,7.229150000000003
Coumarin_dimethylamino,Furan,Cyanoacrylic_acid,O=C1Oc2ccc([At])c(N(C)C)c2C=C1,[I]c1ccoc1[Br],[Cl]C=C(C#N)C(=O)O,CN(C)c1c(-c2ccoc2C=C(C#N)C(=O)O)ccc2oc(=O)ccc12,Natural-derived,cyanoacrylate,410.38387928387914,7.2280000000000015
Chrysin_inspired,Furan,Rhodanine-3-acetic_acid,O=c1cc(-c2ccccc2)oc2cc(O)c([At])cc21,[I]c1ccoc1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2occc2-c2cc3c(=O)cc(-c4ccccc4)oc3cc2O)C1=O,Natural-derived,carboxylic_acid,402.0509345099984,7.223250000000002
Lawsone_inspired,Benzothiadiazole,Rhodanine-3-acetic_acid,O=C1c2ccccc2C(=O)C(O)=C1[At],[I]c1ccc2nsnc2c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2c(C3=C(O)C(=O)c4ccccc4C3=O)ccc3nsnc23)C1=O,Natural-derived,carboxylic_acid,468.88497095124416,7.222800000000003
Malvidin_inspired,Benzene,Phosphonic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1ccc([Br])cc1,[Cl]C=CP(=O)(O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2ccc(C=CP(=O)(O)O)cc2)cc(OC)c1O,Natural-derived,phosphonic_acid,406.0445148409346,7.21565
Malvidin_inspired,Thienothiophene,Benzoic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]c1cc2c(s1)scc2[Br],[Cl]c1ccc(C(=O)O)cc1,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2-c2cc3c(-c4ccc(C(=O)O)cc4)csc3s2)cc(OC)c1O,Natural-derived,carboxylic_acid,412.1230988837961,7.215250000000001
Delphinidin_inspired,Benzene,Barbituric_acid,Oc1c(O)c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]c1ccc([Br])cc1,O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=Cc2ccc(-c3cc4c(O)cc(O)cc4[o+]c3-c3cc(O)c(O)c(O)c3)cc2)C(=O)N1,Natural-derived,,410.33590309156875,7.212600000000005
Purpurin_inspired,Benzothiadiazole,Rhodanine-3-acetic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccc2nsnc2c1[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,O=C(O)CN1C(=O)SC(=Cc2c(-c3c(O)c(O)c(O)c4c3C(=O)c3ccccc3C4=O)ccc3nsnc23)C1=O,Natural-derived,carboxylic_acid,479.6692631582902,7.209950000000004
Luteolin_inspired,Benzene,Phosphonic_acid,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([At])cc21,[I]c1ccc([Br])cc1,[Cl]C=CP(=O)(O)O,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(-c3ccc(C=CP(=O)(O)O)cc3)cc12,Natural-derived,phosphonic_acid,408.76128719181855,7.2089000000000025
Purpurin_inspired,Benzene,Cyanoacrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccc([Br])cc1,[Cl]C=C(C#N)C(=O)O,N#CC(=Cc1ccc(-c2c(O)c(O)c(O)c3c2C(=O)c2ccccc2C3=O)cc1)C(=O)O,Natural-derived,cyanoacrylate,444.4210540146554,7.208300000000004
Plumbagin_inspired,Bithiophene,Barbituric_acid,CC1=C([At])C(=O)c2cccc(O)c2C1=O,[I]c1ccsc1-c2cc([Br])cs2,O=C1NC(=O)NC(=O)/C1=C/[Cl],CC1=C(c2ccsc2-c2cc(C=C3C(=O)NC(=O)NC3=O)cs2)C(=O)c2cccc(O)c2C1=O,Natural-derived,,472.35991302243167,7.207050000000002
Apigenin_inspired,Ethyne,Barbituric_acid,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]C#C[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=CC#Cc2cc3c(=O)cc(-c4ccc(O)cc4)oc3cc2O)C(=O)N1,Natural-derived,,404.6880158697555,7.204450000000001
Purpurin_inspired,Furan,Acrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]c1ccoc1[Br],[Cl]C=CC(=O)O,O=C(O)C=Cc1occc1-c1c(O)c(O)c(O)c2c1C(=O)c1ccccc1C2=O,Natural-derived,carboxylic_acid,439.66116858164924,7.204300000000003
Demethoxycurcumin_inspired,Thienothiophene,Rhodanine-3-acetic_acid,Oc1ccc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])cc1,[I]c1cc2c(s1)scc2[Br],O=C1S/C(=C\[Cl])/C(=O)N1CC(=O)O,COc1cc(C=CC(=O)C=Cc2ccc(O)cc2)c(-c2cc3c(C=C4SC(=O)N(CC(=O)O)C4=O)csc3s2)cc1O,Natural-derived,carboxylic_acid,404.9533163618599,7.201950000000003
Curcumin_inspired,Benzothiadiazole,Barbituric_acid,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])ccc1O,[I]c1ccc2nsnc2c1[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],COc1cc(C=CC(=O)C=Cc2cc(OC)c(O)cc2-c2ccc3nsnc3c2C=C2C(=O)NC(=O)NC2=O)ccc1O,Natural-derived,,422.89331936350317,7.199250000000004
Petunidin_inspired,Ethene,Benzoic_acid,Oc1c(O)c(OC)cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])c1,[I]/C=C/[Br],[Cl]c1ccc(C(=O)O)cc1,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2C=Cc2ccc(C(=O)O)cc2)cc(O)c1O,Natural-derived,carboxylic_acid,404.1655174211869,7.196200000000001
Kaempferol_inspired,Benzene,Phosphonic_acid,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c([At])cc21,[I]c1ccc([Br])cc1,[Cl]C=CP(=O)(O)O,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)c(-c3ccc(C=CP(=O)(O)O)cc3)cc12,Natural-derived,phosphonic_acid,408.60074913231,7.193400000000001
Curcumin_inspired,Ethene,Barbituric_acid,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(O)cc2[At])ccc1O,[I]/C=C/[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],COc1cc(C=CC(=O)C=Cc2cc(OC)c(O)cc2C=CC=C2C(=O)NC(=O)NC2=O)ccc1O,Natural-derived,,454.6034324452257,7.193150000000002
Purpurin_inspired,Ethyne,Cyanoacrylic_acid,O=C1c2ccccc2C(=O)c3c([At])c(O)c(O)c(O)c31,[I]C#C[Br],[Cl]C=C(C#N)C(=O)O,N#CC(=CC#Cc1c(O)c(O)c(O)c2c1C(=O)c1ccccc1C2=O)C(=O)O,Natural-derived,cyanoacrylate,430.7848183494174,7.1929500000000015
Myricetin_inspired,Ethene,Barbituric_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]/C=C/[Br],O=C1NC(=O)NC(=O)/C1=C/[Cl],O=C1NC(=O)C(=CC=Cc2cc3c(=O)c(O)c(-c4cc(O)c(O)c(O)c4)oc3cc2O)C(=O)N1,Natural-derived,,409.8724694770479,7.190800000000001
Malvidin_inspired,Ethene,Phosphonic_acid,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2[At])cc(OC)c1O,[I]/C=C/[Br],[Cl]C=CP(=O)(O)O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2C=CC=CP(=O)(O)O)cc(OC)c1O,Natural-derived,phosphonic_acid,417.35176884143897,7.187450000000001
Myricetin_inspired,Ethene,Phosphonic_acid,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c([At])cc21,[I]/C=C/[Br],[Cl]C=CP(=O)(O)O,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)c(C=CC=CP(=O)(O)O)cc12,Natural-derived,phosphonic_acid,418.9890953310931,7.18575
