source,eco_class,screening_reason,dye_raw,dye_name,dye_smiles,semiconductor,substrate,redox_couple,counter_electrode,electrolyte,voc_raw,jsc_raw,ff_raw,pce_percent,title,doi,date,journal,publisher
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,triiodide/iodide,Pt,,859,1.7,0.72,10.5,Influence of the interfacial charge-transfer resistance at the counter electrode in dye -sensitized solar cells employing cobalt redox shuttles  ,10.1039/C1EE02389F,2011/11/22,Energy & Environmental Science,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,triiodide/iodide,Pt,,904,8.1,0.63,9.1,Influence of the interfacial charge-transfer resistance at the counter electrode in dye -sensitized solar cells employing cobalt redox shuttles  ,10.1039/C1EE02389F,2011/11/22,Energy & Environmental Science,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,triiodide/iodide,Pt,,917,14.5,0.59,7.9,Influence of the interfacial charge-transfer resistance at the counter electrode in dye -sensitized solar cells employing cobalt redox shuttles  ,10.1039/C1EE02389F,2011/11/22,Energy & Environmental Science,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,triiodide/iodide,PEDOT,,833,1.6,0.76,10.3,Influence of the interfacial charge-transfer resistance at the counter electrode in dye -sensitized solar cells employing cobalt redox shuttles  ,10.1039/C1EE02389F,2011/11/22,Energy & Environmental Science,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,triiodide/iodide,PEDOT,,893,8.1,0.74,10.6,Influence of the interfacial charge-transfer resistance at the counter electrode in dye -sensitized solar cells employing cobalt redox shuttles  ,10.1039/C1EE02389F,2011/11/22,Energy & Environmental Science,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,Y123,"3-{6-{4-[bis(2',4'-dihexyloxybiphenyl-4-yl)amino-]phenyl}-4,4-dihexyl-cyclopenta-[2,1-b:3,4-b']dithiphene-2-yl}-2-cyanoacrylic acid",CCCCCCOc1ccc(c(OCCCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc5c6sc(C=C(C#N)C(O)=O)cc6C(CCCCCC)(CCCCCC)c5c4)c7ccc(cc7)c8ccc(OCCCCCC)cc8OCCCCCC,TiO2,,triiodide/iodide,PEDOT,,910,15.9,0.71,10.3,Influence of the interfacial charge-transfer resistance at the counter electrode in dye -sensitized solar cells employing cobalt redox shuttles  ,10.1039/C1EE02389F,2011/11/22,Energy & Environmental Science,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,DN362,,,,,,,,0.65,11.48,0.70,5.15,Organic dyes containing fluorene -substituted indoline core for zinc oxide dye-sensitized solar cell  ,10.1039/C2RA01358D,2012/03/13,RSC Advances,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,DN350,,,,,,,,0.66,13.07,0.65,5.55,Organic dyes containing fluorene -substituted indoline core for zinc oxide dye-sensitized solar cell  ,10.1039/C2RA01358D,2012/03/13,RSC Advances,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,DN351,,,,,,,,0.66,11.90,0.68,5.34,Organic dyes containing fluorene -substituted indoline core for zinc oxide dye-sensitized solar cell  ,10.1039/C2RA01358D,2012/03/13,RSC Advances,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,DN363,,,,,,,,0.65,10.99,0.69,4.92,Organic dyes containing fluorene -substituted indoline core for zinc oxide dye-sensitized solar cell  ,10.1039/C2RA01358D,2012/03/13,RSC Advances,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:indoline,D205,"5-[[4-[4-(2,2-Diphenylethenyl)phenyl]-1,2,3,3a,4,8b-hexahydrocyclopent[b]indol-7-yl]methylene]-2-(3-octyl-4-oxo-2-thioxo-5-thiazolidinylidene)-4-oxo-3-thiazolidineacetic acid",CCCCCCCCN1C(=S)SC(C1=O)=C2SC(=Cc3ccc4N(C5CCCC5c4c3)c6ccc(cc6)C=C(c7ccccc7)c8ccccc8)C(=O)N2CC(O)=O,,,,,,0.66,11.02,0.68,4.92,Organic dyes containing fluorene -substituted indoline core for zinc oxide dye-sensitized solar cell  ,10.1039/C2RA01358D,2012/03/13,RSC Advances,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,DN319,,,,,,,,0.66,11.69,0.67,5.15,Organic dyes containing fluorene -substituted indoline core for zinc oxide dye-sensitized solar cell  ,10.1039/C2RA01358D,2012/03/13,RSC Advances,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:dpp,TDPP,,,,FTO,,,,0.68,10.4,,4.82,Improvement in the power conversion efficiency of thiocyanate -free Ru( ii ) based dye sensitized solar cells by cosensitization with a metal-free dye ,10.1039/C2JM33335J,2012/08/21,Journal of Materials Chemistry,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,SPS-01,,,,FTO,,,,0.66,12.2,,5.47,Improvement in the power conversion efficiency of thiocyanate -free Ru( ii ) based dye sensitized solar cells by cosensitization with a metal-free dye ,10.1039/C2JM33335J,2012/08/21,Journal of Materials Chemistry,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:dpp,SPS-01 + TDPP,,,,FTO,,,,0.70,13.7,,6.9,Improvement in the power conversion efficiency of thiocyanate -free Ru( ii ) based dye sensitized solar cells by cosensitization with a metal-free dye ,10.1039/C2JM33335J,2012/08/21,Journal of Materials Chemistry,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:dpp,SPS-01 + TDPP + DCA,,,,FTO,,,,0.72,15.2,,8.1,Improvement in the power conversion efficiency of thiocyanate -free Ru( ii ) based dye sensitized solar cells by cosensitization with a metal-free dye ,10.1039/C2JM33335J,2012/08/21,Journal of Materials Chemistry,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,CAD3,,,,,iodide/triiodide,,,94,7.01,31.7,0.205,Charge-transfer dynamics at the dye–semiconductor interface of photocathodes for solar energy applications  ,10.1039/C6FD00228E,2017/06/02,Faraday Discussions,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,CAD4,,,,,iodide/triiodide,,,84,3.96,31.6,0.105,Charge-transfer dynamics at the dye–semiconductor interface of photocathodes for solar energy applications  ,10.1039/C6FD00228E,2017/06/02,Faraday Discussions,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,EDOT-Fu,,,TiO2,,,,,0.61,3.10,0.63,1.2,Convenient synthesis of EDOT-based dyes by CH-activation and their application as dyes in dye-sensitized solar cells  ,10.1039/C6TA04483B,2016/10/11,Journal of Materials Chemistry A,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,EDOT-Fu,,,TiO2,,,,,0.70,5.40,0.63,2.4,Convenient synthesis of EDOT-based dyes by CH-activation and their application as dyes in dye-sensitized solar cells  ,10.1039/C6TA04483B,2016/10/11,Journal of Materials Chemistry A,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,EDOT-Fu,,,TiO2,,,,,0.61,7.70,0.62,2.9,Convenient synthesis of EDOT-based dyes by CH-activation and their application as dyes in dye-sensitized solar cells  ,10.1039/C6TA04483B,2016/10/11,Journal of Materials Chemistry A,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,EDOT-Th,,,TiO2,,,,,0.54,2.50,0.34,0.5,Convenient synthesis of EDOT-based dyes by CH-activation and their application as dyes in dye-sensitized solar cells  ,10.1039/C6TA04483B,2016/10/11,Journal of Materials Chemistry A,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,EDOT-Th,,,TiO2,,,,,0.70,6.50,0.62,2.7,Convenient synthesis of EDOT-based dyes by CH-activation and their application as dyes in dye-sensitized solar cells  ,10.1039/C6TA04483B,2016/10/11,Journal of Materials Chemistry A,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,EDOT-Th,,,TiO2,,,,,0.70,6.00,0.67,2.8,Convenient synthesis of EDOT-based dyes by CH-activation and their application as dyes in dye-sensitized solar cells  ,10.1039/C6TA04483B,2016/10/11,Journal of Materials Chemistry A,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:indoline,D205,"5-[[4-[4-(2,2-Diphenylethenyl)phenyl]-1,2,3,3a,4,8b-hexahydrocyclopent[b]indol-7-yl]methylene]-2-(3-octyl-4-oxo-2-thioxo-5-thiazolidinylidene)-4-oxo-3-thiazolidineacetic acid",CCCCCCCCN1C(=S)SC(C1=O)=C2SC(=Cc3ccc4N(C5CCCC5c4c3)c6ccc(cc6)C=C(c7ccccc7)c8ccccc8)C(=O)N2CC(O)=O,TiO2,,,,,0.74,11.40,0.68,5.8,Convenient synthesis of EDOT-based dyes by CH-activation and their application as dyes in dye-sensitized solar cells  ,10.1039/C6TA04483B,2016/10/11,Journal of Materials Chemistry A,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,AR20,,,TiO2,,,,,0.61,,48.5,2.8,"Increasing the performance of cis -dithiocyanato(4,4′-dicarboxy-2,2′-bipyridine)(1,10-phenanthroline) ruthenium ( ii ) based DSC using citric acid as co-adsorbant ",10.1039/B910089J,2009/09/29,Energy & Environmental Science,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,AR20,,,TiO2,,,,,0.65,,63.4,6.1,"Increasing the performance of cis -dithiocyanato(4,4′-dicarboxy-2,2′-bipyridine)(1,10-phenanthroline) ruthenium ( ii ) based DSC using citric acid as co-adsorbant ",10.1039/B910089J,2009/09/29,Energy & Environmental Science,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,AR20,,,TiO2,,,,,0.64,,63.2,4.8,"Increasing the performance of cis -dithiocyanato(4,4′-dicarboxy-2,2′-bipyridine)(1,10-phenanthroline) ruthenium ( ii ) based DSC using citric acid as co-adsorbant ",10.1039/B910089J,2009/09/29,Energy & Environmental Science,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,115,1.00,35,0.04,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,114,0.79,28,0.025,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,110,2.31,30,0.075,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,115,0.31,26,0.009,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,96,4.83,31,0.145,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,100,1.65,33,0.053,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,80,1.85,29,0.042,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,104,2.49,30,0.078,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,98,2.40,29,0.069,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,93,1.57,32,0.047,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,97,1.15,32,0.035,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,110,1.67,34,0.062,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,88,2.56,31,0.07,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,129,1.16,35,0.053,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:thiophene,P1,"4-(Bis-{4-[5-(2,2-dicyano-vinyl)-thiophene-2-yl]-phenyl}-amino)-benzoic acid",OC(=O)c1ccc(cc1)N(c2ccc(cc2)c3sc(cc3)C=C(C#N)C#N)c4ccc(cc4)c5sc(cc5)C=C(C#N)C#N,NiO,NiO,,,,143,1.93,32,0.089,A comprehensive comparison of dye-sensitized NiO photocathodes for solar energy conversion  ,10.1039/C5CP05326A,2016/04/20,Physical Chemistry Chemical Physics,Royal Society of Chemistry
rsc,metal_free_organic_candidate,metal_free_smiles_screen,JH1,,CCN1C=C(C=N1)C(=O)NCC2=CC=C(C=C2)F,,,,,,0.615,6.54,61.18,2.46,A supramolecular assembly of metal-free organic dye with zinc porphyrin chromophore for dye-sensitized solar cells  ,10.1039/C7DT03373G,2017/11/07,Dalton Transactions,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,JH1 + P1,,,,,,,,0.664,8.16,67.91,3.68,A supramolecular assembly of metal-free organic dye with zinc porphyrin chromophore for dye-sensitized solar cells  ,10.1039/C7DT03373G,2017/11/07,Dalton Transactions,Royal Society of Chemistry
rsc,metal_free_candidate_uncertain,no_excluded_metal_keyword_detected,JH1 + P2,,,,,,,,0.708,9.39,65.99,4.39,A supramolecular assembly of metal-free organic dye with zinc porphyrin chromophore for dye-sensitized solar cells  ,10.1039/C7DT03373G,2017/11/07,Dalton Transactions,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,D35,"(E)-3-(5-(4-(bis(2',4'-dibutoxy-[1,1'-biphenyl]-4-yl)amino)phenyl)thiophen-2-yl)-2-cyanoacrylic acid",CCCCOc1ccc(c(OCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc(cc4)\C=C(C#N)\C(O)=O)c5ccc(cc5)c6ccc(OCCCC)cc6OCCCC,,,I−/I3−,,1 sun,−836,6.42,0.66,3.52,Dye -sensitized solar cells incorporating novel Co( ii / iii ) based-redox electrolytes solidified by silica  nanoparticles ,10.1039/C2JM33752E,2012/11/06,Journal of Materials Chemistry,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,D35,"(E)-3-(5-(4-(bis(2',4'-dibutoxy-[1,1'-biphenyl]-4-yl)amino)phenyl)thiophen-2-yl)-2-cyanoacrylic acid",CCCCOc1ccc(c(OCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc(cc4)\C=C(C#N)\C(O)=O)c5ccc(cc5)c6ccc(OCCCC)cc6OCCCC,,,I−/I3−,,Solidified,−855,4.76,0.63,2.58,Dye -sensitized solar cells incorporating novel Co( ii / iii ) based-redox electrolytes solidified by silica  nanoparticles ,10.1039/C2JM33752E,2012/11/06,Journal of Materials Chemistry,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,D35,"(E)-3-(5-(4-(bis(2',4'-dibutoxy-[1,1'-biphenyl]-4-yl)amino)phenyl)thiophen-2-yl)-2-cyanoacrylic acid",CCCCOc1ccc(c(OCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc(cc4)\C=C(C#N)\C(O)=O)c5ccc(cc5)c6ccc(OCCCC)cc6OCCCC,,,I−/I3−,,0.5 sun,−811,4.44,0.64,4.6,Dye -sensitized solar cells incorporating novel Co( ii / iii ) based-redox electrolytes solidified by silica  nanoparticles ,10.1039/C2JM33752E,2012/11/06,Journal of Materials Chemistry,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,D35,"(E)-3-(5-(4-(bis(2',4'-dibutoxy-[1,1'-biphenyl]-4-yl)amino)phenyl)thiophen-2-yl)-2-cyanoacrylic acid",CCCCOc1ccc(c(OCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc(cc4)\C=C(C#N)\C(O)=O)c5ccc(cc5)c6ccc(OCCCC)cc6OCCCC,,,I−/I3−,,0.23 sun,−787,2.17,0.65,4.79,Dye -sensitized solar cells incorporating novel Co( ii / iii ) based-redox electrolytes solidified by silica  nanoparticles ,10.1039/C2JM33752E,2012/11/06,Journal of Materials Chemistry,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,D35,"(E)-3-(5-(4-(bis(2',4'-dibutoxy-[1,1'-biphenyl]-4-yl)amino)phenyl)thiophen-2-yl)-2-cyanoacrylic acid",CCCCOc1ccc(c(OCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc(cc4)\C=C(C#N)\C(O)=O)c5ccc(cc5)c6ccc(OCCCC)cc6OCCCC,,,I−/I3−,,0.1 sun,−755,0.99,0.62,4.65,Dye -sensitized solar cells incorporating novel Co( ii / iii ) based-redox electrolytes solidified by silica  nanoparticles ,10.1039/C2JM33752E,2012/11/06,Journal of Materials Chemistry,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,D35,"(E)-3-(5-(4-(bis(2',4'-dibutoxy-[1,1'-biphenyl]-4-yl)amino)phenyl)thiophen-2-yl)-2-cyanoacrylic acid",CCCCOc1ccc(c(OCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc(cc4)\C=C(C#N)\C(O)=O)c5ccc(cc5)c6ccc(OCCCC)cc6OCCCC,,,I−/I3−,,Solidified,−855,4.76,0.63,2.58,Dye -sensitized solar cells incorporating novel Co( ii / iii ) based-redox electrolytes solidified by silica  nanoparticles ,10.1039/C2JM33752E,2012/11/06,Journal of Materials Chemistry,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,D35,"(E)-3-(5-(4-(bis(2',4'-dibutoxy-[1,1'-biphenyl]-4-yl)amino)phenyl)thiophen-2-yl)-2-cyanoacrylic acid",CCCCOc1ccc(c(OCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc(cc4)\C=C(C#N)\C(O)=O)c5ccc(cc5)c6ccc(OCCCC)cc6OCCCC,,,I−/I3−,,Solidified,−855,4.76,0.63,2.58,Dye -sensitized solar cells incorporating novel Co( ii / iii ) based-redox electrolytes solidified by silica  nanoparticles ,10.1039/C2JM33752E,2012/11/06,Journal of Materials Chemistry,Royal Society of Chemistry
rsc,metal_free_organic_candidate,organic_keyword:cyanoacrylic,D35,"(E)-3-(5-(4-(bis(2',4'-dibutoxy-[1,1'-biphenyl]-4-yl)amino)phenyl)thiophen-2-yl)-2-cyanoacrylic acid",CCCCOc1ccc(c(OCCCC)c1)c2ccc(cc2)N(c3ccc(cc3)c4sc(cc4)\C=C(C#N)\C(O)=O)c5ccc(cc5)c6ccc(OCCCC)cc6OCCCC,,,I−/I3−,,Solidified,−855,4.76,0.63,2.58,Dye -sensitized solar cells incorporating novel Co( ii / iii ) based-redox electrolytes solidified by silica  nanoparticles ,10.1039/C2JM33752E,2012/11/06,Journal of Materials Chemistry,Royal Society of Chemistry
